Year,ID,Spp,Length,Weight,Spine,Sex,Date,Comment,AgeCon,KeyAge,Discharge,Gage.Height,First.Date,LenCat,logtl,logwt,gcat,Ws,Wr,Discharge_cent
2021,J134,CCF,541,1302,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.7331972651065692,3.114610984232173,quality,1596.4370241066272,81.55661515859698,-1.0921269933335123
2021,J135,CCF,724,3343,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,720,2.859738566197147,3.5241363765925686,memorable,4168.490701347508,80.19689234089789,-1.0921269933335123
2021,J136,CCF,611,2128,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,610,2.786041210242554,3.3279716236230104,preferred,2383.5251925385082,89.27952625219085,-1.0921269933335123
2021,J137,CCF,429,523,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,420,2.6324572921847245,2.718501688867274,quality,743.5570923473815,70.33757130187661,-1.0921269933335123
2021,J138,CCF,739,3348,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,730,2.8686444383948255,3.5247854493212225,memorable,4459.793806584635,75.07073522226221,-1.0921269933335123
2021,J139,CCF,571,1713,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,570,2.756636108245848,3.2337573629655103,quality,1907.0379718774548,89.82516474559618,-1.0921269933335123
2021,J140,CCF,441,587,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,440,2.6444385894678386,2.7686381012476144,quality,814.2930230125123,72.0870722714003,-1.0921269933335123
2021,J141,CCF,611,1870,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,610,2.786041210242554,3.271841606536499,preferred,2383.5251925385082,78.45522278740455,-1.0921269933335123
2021,J142,CCF,671,2849,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.826722520168992,3.454692449239477,preferred,3245.069342110928,87.79473409177496,-1.0921269933335123
2021,J143,CCF,454,758,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,450,2.6570558528571038,2.8796692056320534,quality,896.0700860759537,84.59159744071063,-1.0921269933335123
2021,J144,CCF,680,2187,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.832508912706236,3.339848783037637,preferred,3390.6609023114547,64.50069950991252,-1.0921269933335123
2021,J145,CCF,656,3036,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8169038393756605,3.4823017672234426,preferred,3012.1822631300674,100.79071366834167,-1.0921269933335123
2021,J146,CCF,559,1367,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.747411807886423,3.1357685145678222,quality,1778.1749800491841,76.87657375328658,-1.0921269933335123
2021,J147,CCF,361,308,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,360,2.5575072019056577,2.4885507165004443,stock,421.1421627332399,73.13444894737209,-1.0921269933335123
2021,J148,CCF,671,2657,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.826722520168992,3.4243915544102776,preferred,3245.069342110928,81.87806545519342,-1.0921269933335123
2021,J149,CCF,475,753,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,470,2.6766936096248664,2.8767949762007006,quality,1039.9890103668567,72.40461125011107,-1.0921269933335123
2021,J150,CCF,520,1182,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,520,2.716003343634799,3.0726174765452368,quality,1401.2480264497465,84.35337482649369,-1.0921269933335123
2021,J151,CCF,704,2288,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,700,2.847572659142112,3.3594560201209864,preferred,3801.056623272107,60.19378890573839,-1.0921269933335123
2021,J152,CCF,748,3456,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,740,2.8739015978644615,3.5385737338068557,memorable,4641.216882901949,74.46322995014003,-1.0921269933335123
2021,J153,CCF,415,504,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,410,2.6180480967120925,2.7024305364455254,quality,666.5771629423791,75.61015108517411,-1.0921269933335123
2021,J154,CCF,750,3410,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,750,2.8750612633917,3.5327543789924976,memorable,4682.219847978285,72.8287032799707,-1.0921269933335123
2021,J155,CCF,526,1164,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,520,2.7209857441537393,3.06595298031387,quality,1455.214593093284,79.98820280696455,-1.0921269933335123
2021,J156,CCF,696,2870,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,690,2.842609239610562,3.4578818967339924,preferred,3660.6215770685517,78.40198555291022,-1.0921269933335123
2021,J157,CCF,462,700,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,460,2.6646419755561257,2.845098040014257,quality,949.1408546243052,73.75090815968282,-1.0921269933335123
2021,J158,CCF,630,1970,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.7993405494535817,3.294466226161593,preferred,2636.499964987563,74.72027408160018,-1.0921269933335123
2021,J159,CCF,683,2200,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.8344207036815328,3.342422680822206,preferred,3440.1850002392716,63.95004919348772,-1.0921269933335123
2021,J160,CCF,535,1202,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.7283537820212285,3.079904467666721,quality,1538.8537882042488,78.11008487054919,-1.0921269933335123
2021,J161,CCF,461,638,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,460,2.663700925389648,2.8048206787211623,quality,942.3903888583759,67.7001811078402,-1.0921269933335123
2021,J162,CCF,650,2251,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,650,2.8129133566428557,3.35237549500052,preferred,2922.3793928043556,77.02627542277834,-1.0921269933335123
2021,J164,CCF,698,2450,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,690,2.843855422623161,3.3891660843645326,preferred,3695.3855998403997,66.29889990657033,-1.0921269933335123
2021,J165,CCF,457,708,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,450,2.6599162000698504,2.850033257689769,quality,915.7226639711766,77.31598527109132,-1.0921269933335123
2021,J166,CCF,693,2553,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,690,2.8407332346118066,3.40705081480425,preferred,3608.903544712716,70.74170778934547,-1.0921269933335123
2021,J167,CCF,637,1932,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.8041394323353503,3.2860071220794747,preferred,2734.231548998483,70.65970695523826,-1.0921269933335123
2021,J168,CCF,588,1774,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,580,2.7693773260761385,3.2489536154957075,quality,2100.5301138307364,84.45487109750388,-1.0921269933335123
2021,J169,CCF,636,2198,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.803457115648414,3.3420276880874717,preferred,2720.1179662022596,80.8053190086008,-1.0921269933335123
2021,J170,CCF,508,1225,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,500,2.7058637122839193,3.0881360887005513,quality,1297.52300996265,94.41065712085232,-1.0921269933335123
2021,J171,CCF,600,2047,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7781512503836434,3.311117842662506,quality,2245.0717170871585,91.17748820317668,-1.0921269933335123
2021,J172,CCF,550,1492,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.7403626894942437,3.17376882313665,quality,1685.6006854033615,88.51443956567726,-1.0921269933335123
2021,J173,CCF,581,1630,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,580,2.7641761323903307,3.2121876044039577,quality,2019.2783088361946,80.7219090537077,-1.0921269933335123
2021,J174,CCF,539,1582,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.7315887651867388,3.1992064791616577,quality,1577.078795583987,100.31204556359474,-1.0921269933335123
2021,J175,CCF,602,1738,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.7795964912578244,3.2400497721126476,quality,2269.8169886421406,76.57004986290606,-1.0921269933335123
2021,J176,CCF,486,886,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.6866362692622934,2.9474337218870508,quality,1121.4498855492236,79.00486784267552,-1.0921269933335123
2021,J178,CCF,710,3837,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,710,2.8512583487190755,3.5839917991983166,memorable,3908.8139600209065,98.16276853399995,-1.0921269933335123
2021,J179,CCF,687,2660,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,680,2.8369567370595505,3.424881636631067,preferred,3506.9977873459343,75.84835124783655,-1.0921269933335123
2021,J180,CCF,551,1159,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.741151598851785,3.064083435963596,quality,1695.7169707711787,68.34867020720502,-1.0921269933335123
2021,J181,CCF,580,1537,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,580,2.7634279935629373,3.1866738674997452,quality,2007.8525236094222,76.54944683073671,-1.0921269933335123
2021,J182,CCF,617,1890,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,610,2.7902851640332416,3.2764618041732443,preferred,2461.4971106453086,76.78253985455687,-1.0921269933335123
2021,J183,CCF,673,2710,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,670,2.828015064223977,3.432969290874406,preferred,3277.0390875860567,82.69660286524837,-1.0921269933335123
2021,J184,CCF,540,1202,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,540,2.7323937598229686,3.079904467666721,quality,1586.7373507222906,75.75292782090519,-1.0921269933335123
2021,J185,CCF,530,1293,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,530,2.724275869600789,3.111598524880394,quality,1491.9858849021584,86.66301826875477,-1.0921269933335123
2021,J186,CCF,785,4390,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,780,2.8948696567452528,3.6424645202421213,memorable,5441.274671463065,80.67962499712598,-1.0921269933335123
2021,J187,CCF,742,3739,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,740,2.870403905279027,3.5727554651542195,memorable,4519.70889787762,82.72656678742678,-1.0921269933335123
2021,J188,CCF,664,1998,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,660,2.8221680793680175,3.3005954838899636,preferred,3134.88528599978,63.73438954602118,-1.0921269933335123
2021,J189,CCF,567,1448,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.7535830588929064,3.1607685618611283,quality,1863.3850035986848,77.70804193462611,-1.0921269933335123
2021,J190,CCF,576,1707,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,570,2.760422483423212,3.2322335211147335,quality,1962.5993939382363,86.97648665704826,-1.0921269933335123
2021,J191,CCF,586,1674,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,580,2.767897616018091,3.2237554536572413,quality,2077.0872849033453,80.59362801779886,-1.0921269933335123
2021,J192,CCF,745,3664,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,740,2.8721562727482928,3.563955464995813,memorable,4580.182282445352,79.99681615387142,-1.0921269933335123
2021,J193,CCF,307,199,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,300,2.4871383754771865,2.298853076409707,stock,246.9640899366634,80.57851651672746,-1.0921269933335123
2021,J194,CCF,561,1310,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.7489628612561616,3.1172712956557644,quality,1799.2174933129666,72.80942992544209,-1.0921269933335123
2021,J195,CCF,636,2110,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,630,2.803457115648414,3.3242824552976926,preferred,2720.1179662022596,77.57016519933926,-1.0921269933335123
2021,J196,CCF,754,3088,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,750,2.877371345869774,3.4896772916636984,memorable,4764.981439238702,64.80612861512779,-1.0921269933335123
2021,J197,CCF,481,818,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.682145076373832,2.912753303671323,quality,1083.8916773504702,75.46879610696598,-1.0921269933335123
2021,J198,CCF,609,1773,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,600,2.784617292632875,3.2487087356009177,quality,2357.921605758172,75.19333957796724,-1.0921269933335123
2021,J199,CCF,627,2155,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,620,2.7972675408307164,3.3334472744967503,preferred,2595.3699952114725,83.03247721812431,-1.0921269933335123
2021,J200,CCF,390,388,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,390,2.591064607026499,2.5888317255942073,stock,543.2088233037474,71.42741121917328,-1.0921269933335123
2021,J201,CCF,314,200,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,310,2.496929648073215,2.3010299956639813,stock,266.00283223268764,75.18716937007977,-1.0921269933335123
2021,J202,CCF,554,1222,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,550,2.74350976472843,3.0870712059065353,quality,1726.3194554374095,70.78643504544027,-1.0921269933335123
2021,J203,CCF,301,176,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,300,2.4785664955938436,2.24551266781415,stock,231.41847986929776,76.0526990322478,-1.0921269933335123
2021,J204,CCF,646,2130,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,640,2.8102325179950842,3.3283796034387376,preferred,2863.557540493095,74.38299981334481,-1.0921269933335123
2021,J205,CCF,396,406,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,390,2.597695185925512,2.6085260335771943,stock,571.2259681884573,71.07520011521143,-1.0921269933335123
2021,J206,CCF,564,1424,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,560,2.751279103983342,3.1535099893008374,quality,1831.1055059821847,77.76722834090229,-1.0921269933335123
2021,J207,CCF,489,825,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,480,2.6893088591236203,2.916453948549925,quality,1144.4145795071809,72.08925985155395,-1.0921269933335123
2021,J209,CCF,385,390,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,380,2.5854607295085006,2.591064607026499,stock,520.6041706568127,74.91296112898253,-1.0921269933335123
2021,J210,CCF,414,445,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,410,2.617000341120899,2.6483600109809315,quality,661.300915064261,67.29160505649048,-1.0921269933335123
2021,J211,CCF,336,244,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,330,2.526339277389844,2.387389826338729,stock,332.47697898157264,73.38853978624594,-1.0921269933335123
2021,J212,CCF,330,250,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,330,2.5185139398778875,2.3979400086720375,stock,313.31769144433355,79.7912172937151,-1.0921269933335123
2021,J213,CCF,330,227,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,330,2.5185139398778875,2.3560258571931225,stock,313.31769144433355,72.4504253026933,-1.0921269933335123
2021,J214,CCF,319,216,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,310,2.503790683057181,2.3344537511509307,stock,280.2118581201466,77.08453219969927,-1.0921269933335123
2021,J215,CCF,275,131,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,270,2.439332693830263,2.1172712956557644,substock,171.85488972661497,76.22710078741052,-1.0921269933335123
2021,J216,CCF,288,131,Y,NA,07/24/2021,NA,NA,NA,78.6,4.04,7/23/2021,280,2.459392487759231,2.1172712956557644,stock,200.0962062625561,65.46850759784442,-1.0921269933335123
